Frequency,APSD,sd
2230.4,1.4406e-07,7.59371e-10
2233.6,1.43126e-07,7.54482e-10
2236.8,1.4239e-07,7.50616e-10
2240,1.42044e-07,7.48881e-10
2243.2,1.42856e-07,7.53004e-10
2246.4,1.43663e-07,7.57202e-10
2249.6,1.43829e-07,7.58129e-10
2252.8,1.43462e-07,7.5628e-10
2256,1.42662e-07,7.52121e-10
2259.2,1.42791e-07,7.5275e-10
2262.4,1.43802e-07,7.5813e-10
2265.6,1.43839e-07,7.58217e-10
2268.8,1.43748e-07,7.577e-10
2272,1.43984e-07,7.58933e-10
2275.2,1.43193e-07,7.54748e-10
2278.4,1.43277e-07,7.5523e-10
2281.6,1.42536e-07,7.51413e-10
2284.8,1.4378e-07,7.57902e-10
2288,1.43565e-07,7.56858e-10
2291.2,1.42586e-07,7.51749e-10
2294.4,1.43852e-07,7.58435e-10
2297.6,1.43768e-07,7.57902e-10
2300.8,1.4424e-07,7.60345e-10
2304,1.44506e-07,7.61727e-10
2307.2,1.43935e-07,7.58675e-10
2310.4,1.43677e-07,7.57405e-10
2313.6,1.4408e-07,7.59459e-10
2316.8,1.43486e-07,7.56328e-10
2320,1.43888e-07,7.58445e-10
2323.2,1.4248e-07,7.51103e-10
2326.4,1.42666e-07,7.52054e-10
2329.6,1.43177e-07,7.54658e-10
2332.8,1.42937e-07,7.53443e-10
2336,1.43463e-07,7.56216e-10
2339.2,1.43649e-07,7.57257e-10
2342.4,1.42512e-07,7.5125e-10
2345.6,1.42287e-07,7.5001e-10
2348.8,1.43186e-07,7.54725e-10
2352,1.43827e-07,7.5817e-10
2355.2,1.43436e-07,7.56127e-10
2358.4,1.44607e-07,7.62231e-10
2361.6,1.44876e-07,7.63676e-10
2364.8,1.43919e-07,7.58646e-10
2368,1.44082e-07,7.59521e-10
2371.2,1.44563e-07,7.62139e-10
2374.4,1.44225e-07,7.60325e-10
2377.6,1.43541e-07,7.56611e-10
2380.8,1.43769e-07,7.57845e-10
2384,1.42597e-07,7.51661e-10
2387.2,1.42176e-07,7.49423e-10
2390.4,1.43978e-07,7.58936e-10
2393.6,1.44843e-07,7.63515e-10
2396.8,1.45214e-07,7.65405e-10
2400,1.43265e-07,7.55163e-10
2403.2,1.43418e-07,7.56003e-10
2406.4,1.43568e-07,7.56803e-10
2409.6,1.43706e-07,7.57512e-10
2412.8,1.44174e-07,7.59909e-10
2416,1.4425e-07,7.60326e-10
2419.2,1.43334e-07,7.55605e-10
2422.4,1.43434e-07,7.56028e-10
2425.6,1.42986e-07,7.53756e-10
2428.8,1.43895e-07,7.58539e-10
2432,1.43605e-07,7.56926e-10
2435.2,1.43721e-07,7.57559e-10
2438.4,1.43325e-07,7.55511e-10
2441.6,1.436e-07,7.56942e-10
2444.8,1.43552e-07,7.56734e-10
2448,1.42398e-07,7.50708e-10
2451.2,1.4298e-07,7.53709e-10
2454.4,1.43242e-07,7.55132e-10
2457.6,1.44384e-07,7.61135e-10
2460.8,1.43391e-07,7.55809e-10
2464,1.42824e-07,7.52951e-10
2467.2,1.44135e-07,7.59792e-10
2470.4,1.44284e-07,7.60559e-10
2473.6,1.42958e-07,7.53654e-10
2476.8,1.42871e-07,7.53217e-10
2480,1.43348e-07,7.55603e-10
2483.2,1.43281e-07,7.55267e-10
2486.4,1.44143e-07,7.59805e-10
2489.6,1.44977e-07,7.64161e-10
2492.8,1.45461e-07,7.66679e-10
2496,1.44163e-07,7.59898e-10
2499.2,1.42809e-07,7.52756e-10
2502.4,1.42076e-07,7.48867e-10
2505.6,1.43767e-07,7.57821e-10
2508.8,1.43532e-07,7.56571e-10
2512,1.43571e-07,7.56819e-10
2515.2,1.43086e-07,7.54239e-10
2518.4,1.42204e-07,7.49695e-10
2521.6,1.42509e-07,7.51186e-10
2524.8,1.43574e-07,7.56788e-10
2528,1.43208e-07,7.54937e-10
2531.2,1.43116e-07,7.54409e-10
2534.4,1.43424e-07,7.5599e-10
2537.6,1.43529e-07,7.56654e-10
2540.8,1.4461e-07,7.62305e-10
2544,1.45187e-07,7.65335e-10
2547.2,1.45536e-07,7.67158e-10
2550.4,1.43437e-07,7.56053e-10
2553.6,1.42886e-07,7.53247e-10
2556.8,1.44387e-07,7.61161e-10
2560,1.44099e-07,7.59576e-10
2563.2,1.4247e-07,7.50964e-10
2566.4,1.4296e-07,7.53569e-10
2569.6,1.4306e-07,7.54104e-10
2572.8,1.43219e-07,7.54923e-10
2576,1.43342e-07,7.55776e-10
2579.2,1.43577e-07,7.56867e-10
2582.4,1.42826e-07,7.52871e-10
2585.6,1.42821e-07,7.52843e-10
2588.8,1.43906e-07,7.58537e-10
2592,1.44475e-07,7.61551e-10
2595.2,1.44592e-07,7.62182e-10
2598.4,1.43952e-07,7.588e-10
2601.6,1.43683e-07,7.57361e-10
2604.8,1.43209e-07,7.54908e-10
2608,1.42348e-07,7.50321e-10
2611.2,1.42591e-07,7.51646e-10
2614.4,1.43822e-07,7.58167e-10
2617.6,1.43771e-07,7.57883e-10
2620.8,1.43423e-07,7.55999e-10
2624,1.4323e-07,7.55031e-10
2627.2,1.44079e-07,7.59476e-10
2630.4,1.4425e-07,7.6034e-10
2633.6,1.44484e-07,7.6162e-10
2636.8,1.43905e-07,7.58525e-10
2640,1.43016e-07,7.53812e-10
2643.2,1.41638e-07,7.46639e-10
2646.4,1.42376e-07,7.50625e-10
2649.6,1.43296e-07,7.5538e-10
2652.8,1.43242e-07,7.55037e-10
2656,1.42759e-07,7.52594e-10
2659.2,1.42637e-07,7.51873e-10
2662.4,1.435e-07,7.56398e-10
2665.6,1.44678e-07,7.62612e-10
2668.8,1.43554e-07,7.56738e-10
2672,1.43275e-07,7.55364e-10
2675.2,1.42857e-07,7.53024e-10
2678.4,1.42385e-07,7.50671e-10
2681.6,1.4355e-07,7.56705e-10
2684.8,1.42946e-07,7.53502e-10
2688,1.43697e-07,7.57437e-10
2691.2,1.44103e-07,7.59602e-10
2694.4,1.45045e-07,7.64564e-10
2697.6,1.45305e-07,7.65914e-10
2700.8,1.426e-07,7.51653e-10
2704,1.42838e-07,7.52887e-10
2707.2,1.43419e-07,7.55971e-10
2710.4,1.42789e-07,7.52634e-10
2713.6,1.42774e-07,7.52521e-10
2716.8,1.4285e-07,7.53049e-10
2720,1.43438e-07,7.56145e-10
2723.2,1.42881e-07,7.53163e-10
2726.4,1.41635e-07,7.46625e-10
2729.6,1.42175e-07,7.49435e-10
2732.8,1.42645e-07,7.51887e-10
2736,1.44118e-07,7.59653e-10
2739.2,1.45178e-07,7.65235e-10
2742.4,1.44416e-07,7.61282e-10
2745.6,1.43209e-07,7.5492e-10
2748.8,1.43132e-07,7.54482e-10
2752,1.43816e-07,7.58058e-10
2755.2,1.43685e-07,7.57521e-10
2758.4,1.42282e-07,7.50053e-10
2761.6,1.43015e-07,7.53892e-10
2764.8,1.42954e-07,7.53514e-10
2768,1.42902e-07,7.53327e-10
2771.2,1.43241e-07,7.55105e-10
2774.4,1.42174e-07,7.49477e-10
2777.6,1.43761e-07,7.57804e-10
2780.8,1.43182e-07,7.54744e-10
2784,1.41595e-07,7.46415e-10
2787.2,1.4307e-07,7.54147e-10
2790.4,1.43204e-07,7.5494e-10
2793.6,1.44242e-07,7.60378e-10
2796.8,1.43651e-07,7.57268e-10
2800,1.42936e-07,7.53441e-10
2803.2,1.43462e-07,7.5622e-10
2806.4,1.43999e-07,7.59068e-10
2809.6,1.44102e-07,7.59659e-10
2812.8,1.44821e-07,7.63418e-10
2816,1.4297e-07,7.53606e-10
2819.2,1.42078e-07,7.48966e-10
2822.4,1.43108e-07,7.5429e-10
2825.6,1.42909e-07,7.53289e-10
2828.8,1.42254e-07,7.49833e-10
2832,1.42815e-07,7.5282e-10
2835.2,1.43971e-07,7.58887e-10
2838.4,1.43248e-07,7.55104e-10
2841.6,1.44124e-07,7.59786e-10
2844.8,1.44277e-07,7.60546e-10
2848,1.44176e-07,7.59962e-10
2851.2,1.44371e-07,7.61094e-10
2854.4,1.43452e-07,7.56215e-10
2857.6,1.43203e-07,7.54866e-10
2860.8,1.44643e-07,7.6251e-10
2864,1.4378e-07,7.57902e-10
2867.2,1.42929e-07,7.53436e-10
2870.4,1.41897e-07,7.48064e-10
2873.6,1.42924e-07,7.53414e-10
2876.8,1.43038e-07,7.54054e-10
2880,1.42089e-07,7.49013e-10
2883.2,1.41986e-07,7.48566e-10
2886.4,1.44146e-07,7.59952e-10
2889.6,1.44922e-07,7.64012e-10
2892.8,1.43432e-07,7.56049e-10
2896,1.4432e-07,7.60709e-10
2899.2,1.43929e-07,7.5864e-10
2902.4,1.4399e-07,7.59055e-10
2905.6,1.439e-07,7.58617e-10
2908.8,1.43987e-07,7.58994e-10
2912,1.43621e-07,7.57038e-10
2915.2,1.43848e-07,7.58294e-10
2918.4,1.43474e-07,7.56417e-10
2921.6,1.43311e-07,7.55457e-10
2924.8,1.42724e-07,7.52328e-10
2928,1.43671e-07,7.57252e-10
2931.2,1.42749e-07,7.52443e-10
2934.4,1.42265e-07,7.49946e-10
2937.6,1.42622e-07,7.51772e-10
2940.8,1.43548e-07,7.56677e-10
2944,1.444e-07,7.6126e-10
2947.2,1.43763e-07,7.579e-10
2950.4,1.43471e-07,7.56247e-10
2953.6,1.43606e-07,7.57038e-10
2956.8,1.4377e-07,7.58004e-10
2960,1.43712e-07,7.57657e-10
2963.2,1.43806e-07,7.58011e-10
2966.4,1.41853e-07,7.47799e-10
2969.6,1.42206e-07,7.4966e-10
2972.8,1.42978e-07,7.5368e-10
2976,1.41894e-07,7.48006e-10
2979.2,1.42475e-07,7.5102e-10
2982.4,1.43044e-07,7.54031e-10
2985.6,1.43656e-07,7.57452e-10
2988.8,1.44327e-07,7.6095e-10
2992,1.43835e-07,7.58267e-10
2995.2,1.43198e-07,7.55019e-10
2998.4,1.43754e-07,7.57827e-10
3001.6,1.44023e-07,7.59267e-10
3004.8,1.4351e-07,7.56656e-10
3008,1.43216e-07,7.54924e-10
3011.2,1.43329e-07,7.55509e-10
3014.4,1.42198e-07,7.49548e-10
3017.6,1.42445e-07,7.50883e-10
3020.8,1.43712e-07,7.57594e-10
3024,1.43535e-07,7.56593e-10
3027.2,1.43666e-07,7.57225e-10
3030.4,1.43462e-07,7.56276e-10
3033.6,1.44318e-07,7.60904e-10
3036.8,1.43123e-07,7.54561e-10
3040,1.41932e-07,7.48169e-10
3043.2,1.42151e-07,7.49316e-10
3046.4,1.42612e-07,7.51731e-10
3049.6,1.43353e-07,7.55635e-10
3052.8,1.43596e-07,7.56947e-10
3056,1.43598e-07,7.57075e-10
3059.2,1.43862e-07,7.58359e-10
3062.4,1.43202e-07,7.54877e-10
3065.6,1.4485e-07,7.63564e-10
3068.8,1.4346e-07,7.56203e-10
3072,1.42762e-07,7.52565e-10
3075.2,1.43261e-07,7.55131e-10
3078.4,1.42904e-07,7.53295e-10
3081.6,1.42256e-07,7.49869e-10
3084.8,1.42905e-07,7.53233e-10
3088,1.44251e-07,7.60382e-10
3091.2,1.42556e-07,7.51602e-10
3094.4,1.43586e-07,7.56887e-10
3097.6,1.43596e-07,7.56943e-10
3100.8,1.43616e-07,7.57127e-10
3104,1.41826e-07,7.47586e-10
3107.2,1.41813e-07,7.47502e-10
3110.4,1.4318e-07,7.54753e-10
3113.6,1.44388e-07,7.6116e-10
3116.8,1.43364e-07,7.557e-10
3120,1.42555e-07,7.51494e-10
3123.2,1.42758e-07,7.52545e-10
3126.4,1.44349e-07,7.60914e-10
3129.6,1.44736e-07,7.62906e-10
3132.8,1.43077e-07,7.5417e-10
3136,1.4273e-07,7.52491e-10
3139.2,1.44025e-07,7.59146e-10
3142.4,1.44931e-07,7.63961e-10
3145.6,1.43916e-07,7.58767e-10
3148.8,1.43545e-07,7.56663e-10
3152,1.42874e-07,7.5309e-10
3155.2,1.42677e-07,7.52049e-10
3158.4,1.44125e-07,7.59754e-10
3161.6,1.44655e-07,7.62483e-10
3164.8,1.42749e-07,7.52465e-10
3168,1.42796e-07,7.52717e-10
3171.2,1.43182e-07,7.5479e-10
3174.4,1.44065e-07,7.59457e-10
3177.6,1.43574e-07,7.56814e-10
3180.8,1.43511e-07,7.565e-10
3184,1.43475e-07,7.56258e-10
3187.2,1.44305e-07,7.60695e-10
3190.4,1.45094e-07,7.64905e-10
3193.6,1.43111e-07,7.54451e-10
3196.8,1.42989e-07,7.53849e-10
3200,1.44052e-07,7.59395e-10
3203.2,1.4403e-07,7.59185e-10
3206.4,1.43376e-07,7.55804e-10
3209.6,1.44155e-07,7.59882e-10
3212.8,1.41984e-07,7.48386e-10
3216,1.42847e-07,7.53001e-10
3219.2,1.42552e-07,7.51392e-10
3222.4,1.42564e-07,7.51527e-10
3225.6,1.43072e-07,7.54215e-10
3228.8,1.42728e-07,7.52398e-10
3232,1.4274e-07,7.52372e-10
3235.2,1.42994e-07,7.5381e-10
3238.4,1.42708e-07,7.52242e-10
3241.6,1.42563e-07,7.5148e-10
3244.8,1.41881e-07,7.47863e-10
3248,1.43367e-07,7.55705e-10
3251.2,1.44368e-07,7.61073e-10
3254.4,1.44218e-07,7.60203e-10
3257.6,1.43411e-07,7.55975e-10
3260.8,1.43844e-07,7.58232e-10
3264,1.42416e-07,7.50687e-10
3267.2,1.42097e-07,7.49041e-10
3270.4,1.43172e-07,7.54716e-10
3273.6,1.42716e-07,7.52409e-10
3276.8,1.42787e-07,7.52674e-10
3280,1.42665e-07,7.5204e-10
3283.2,1.42666e-07,7.51953e-10
3286.4,1.43233e-07,7.55012e-10
3289.6,1.43018e-07,7.53877e-10
3292.8,1.43402e-07,7.55939e-10
3296,1.43532e-07,7.56606e-10
3299.2,1.41945e-07,7.48294e-10
3302.4,1.42758e-07,7.52502e-10
3305.6,1.42702e-07,7.5229e-10
3308.8,1.43717e-07,7.57719e-10
3312,1.442e-07,7.6011e-10
3315.2,1.43729e-07,7.57714e-10
3318.4,1.42675e-07,7.52108e-10
3321.6,1.42091e-07,7.49033e-10
3324.8,1.43001e-07,7.5375e-10
3328,1.42602e-07,7.51654e-10
3331.2,1.44839e-07,7.63538e-10
3334.4,1.44118e-07,7.59673e-10
3337.6,1.43683e-07,7.57338e-10
3340.8,1.43605e-07,7.56972e-10
3344,1.42841e-07,7.52932e-10
3347.2,1.43663e-07,7.57234e-10
3350.4,1.43617e-07,7.57085e-10
3353.6,1.42192e-07,7.49603e-10
3356.8,1.42297e-07,7.50107e-10
3360,1.42941e-07,7.53513e-10
3363.2,1.43135e-07,7.54641e-10
3366.4,1.43252e-07,7.55059e-10
3369.6,1.421e-07,7.49025e-10
3372.8,1.4123e-07,7.44463e-10
3376,1.42678e-07,7.52077e-10
3379.2,1.43313e-07,7.55434e-10
3382.4,1.44195e-07,7.60076e-10
3385.6,1.43997e-07,7.59044e-10
3388.8,1.44246e-07,7.60351e-10
3392,1.43634e-07,7.57085e-10
3395.2,1.43815e-07,7.58055e-10
3398.4,1.44188e-07,7.60028e-10
3401.6,1.45057e-07,7.64606e-10
3404.8,1.44137e-07,7.59784e-10
3408,1.42005e-07,7.48522e-10
3411.2,1.43138e-07,7.54563e-10
3414.4,1.43373e-07,7.55782e-10
3417.6,1.43258e-07,7.55236e-10
3420.8,1.4264e-07,7.5194e-10
3424,1.41714e-07,7.47049e-10
3427.2,1.42372e-07,7.50572e-10
3430.4,1.42533e-07,7.51522e-10
3433.6,1.42782e-07,7.52677e-10
3436.8,1.43089e-07,7.54272e-10
3440,1.44492e-07,7.61637e-10
3443.2,1.4337e-07,7.55811e-10
3446.4,1.43239e-07,7.55063e-10
3449.6,1.43312e-07,7.55465e-10
3452.8,1.43572e-07,7.56825e-10
3456,1.43329e-07,7.55521e-10
3459.2,1.42839e-07,7.5292e-10
3462.4,1.43307e-07,7.55369e-10
3465.6,1.44507e-07,7.6179e-10
3468.8,1.43351e-07,7.55654e-10
3472,1.43437e-07,7.56151e-10
3475.2,1.44482e-07,7.61633e-10
3478.4,1.4417e-07,7.59919e-10
3481.6,1.44358e-07,7.60971e-10
3484.8,1.4456e-07,7.62057e-10
3488,1.43333e-07,7.55705e-10
3491.2,1.43697e-07,7.57584e-10
3494.4,1.44786e-07,7.63293e-10
3497.6,1.43901e-07,7.58474e-10
3500.8,1.42575e-07,7.51512e-10
3504,1.43803e-07,7.5799e-10
3507.2,1.43938e-07,7.58766e-10
3510.4,1.43098e-07,7.54389e-10
3513.6,1.42787e-07,7.52653e-10
3516.8,1.42147e-07,7.49294e-10
3520,1.42618e-07,7.51748e-10
3523.2,1.43962e-07,7.58883e-10
3526.4,1.43277e-07,7.55294e-10
3529.6,1.43455e-07,7.56174e-10
3532.8,1.43069e-07,7.54324e-10
3536,1.43586e-07,7.5693e-10
3539.2,1.44297e-07,7.60665e-10
3542.4,1.43723e-07,7.57695e-10
3545.6,1.43247e-07,7.55124e-10
3548.8,1.43352e-07,7.55716e-10
3552,1.42783e-07,7.52822e-10
3555.2,1.4357e-07,7.56953e-10
3558.4,1.43289e-07,7.55326e-10
3561.6,1.43575e-07,7.56909e-10
3564.8,1.42952e-07,7.53551e-10
3568,1.43557e-07,7.56686e-10
3571.2,1.44636e-07,7.62345e-10
3574.4,1.44084e-07,7.59417e-10
3577.6,1.44218e-07,7.60173e-10
3580.8,1.44533e-07,7.61958e-10
3584,1.44165e-07,7.59897e-10
3587.2,1.44817e-07,7.63352e-10
3590.4,1.43605e-07,7.57046e-10
3593.6,1.42672e-07,7.52224e-10
3596.8,1.42762e-07,7.52604e-10
3600,1.43204e-07,7.54956e-10
3603.2,1.43236e-07,7.54979e-10
3606.4,1.42566e-07,7.51499e-10
3609.6,1.42689e-07,7.52153e-10
3612.8,1.43819e-07,7.5806e-10
3616,1.43798e-07,7.58017e-10
3619.2,1.44393e-07,7.61072e-10
3622.4,1.43578e-07,7.56793e-10
3625.6,1.43641e-07,7.57229e-10
3628.8,1.43701e-07,7.57604e-10
3632,1.4324e-07,7.55123e-10
3635.2,1.43209e-07,7.54947e-10
3638.4,1.4282e-07,7.5286e-10
3641.6,1.4198e-07,7.48498e-10
3644.8,1.4201e-07,7.48576e-10
3648,1.43411e-07,7.56106e-10
3651.2,1.44543e-07,7.62072e-10
3654.4,1.42534e-07,7.5145e-10
3657.6,1.42568e-07,7.51509e-10
3660.8,1.42512e-07,7.5119e-10
3664,1.44359e-07,7.61059e-10
3667.2,1.45076e-07,7.6486e-10
3670.4,1.44543e-07,7.61987e-10
3673.6,1.44084e-07,7.5954e-10
3676.8,1.43714e-07,7.57498e-10
3680,1.43805e-07,7.58044e-10
3683.2,1.43705e-07,7.57568e-10
3686.4,1.42277e-07,7.50073e-10
3689.6,1.43194e-07,7.54826e-10
3692.8,1.43169e-07,7.54747e-10
3696,1.42738e-07,7.52408e-10
3699.2,1.42096e-07,7.48979e-10
3702.4,1.43447e-07,7.56164e-10
3705.6,1.44457e-07,7.61518e-10
3708.8,1.43647e-07,7.5722e-10
3712,1.42525e-07,7.51443e-10
3715.2,1.42372e-07,7.50487e-10
3718.4,1.42829e-07,7.52877e-10
3721.6,1.44054e-07,7.59372e-10
3724.8,1.43845e-07,7.58256e-10
3728,1.43333e-07,7.55558e-10
3731.2,1.43237e-07,7.55067e-10
3734.4,1.42861e-07,7.53074e-10
3737.6,1.44105e-07,7.59677e-10
3740.8,1.43275e-07,7.55302e-10
3744,1.43508e-07,7.56434e-10
3747.2,1.42827e-07,7.52808e-10
3750.4,1.43655e-07,7.57271e-10
3753.6,1.44078e-07,7.59466e-10
3756.8,1.4279e-07,7.52618e-10
3760,1.43708e-07,7.57494e-10
3763.2,1.4432e-07,7.60788e-10
3766.4,1.43942e-07,7.58745e-10
3769.6,1.43113e-07,7.54356e-10
3772.8,1.42639e-07,7.51815e-10
3776,1.4329e-07,7.55283e-10
3779.2,1.42141e-07,7.49255e-10
3782.4,1.42476e-07,7.5118e-10
3785.6,1.42684e-07,7.52253e-10
3788.8,1.42294e-07,7.50076e-10
3792,1.43155e-07,7.54683e-10
3795.2,1.43092e-07,7.54338e-10
3798.4,1.4279e-07,7.52745e-10
3801.6,1.43484e-07,7.56424e-10
3804.8,1.43387e-07,7.55848e-10
3808,1.43777e-07,7.57874e-10
3811.2,1.43364e-07,7.55802e-10
3814.4,1.43459e-07,7.56315e-10
3817.6,1.43004e-07,7.53778e-10
3820.8,1.43164e-07,7.54586e-10
3824,1.43266e-07,7.5515e-10
3827.2,1.4278e-07,7.52585e-10
3830.4,1.4233e-07,7.50279e-10
3833.6,1.42538e-07,7.51412e-10
3836.8,1.42457e-07,7.5104e-10
3840,1.42786e-07,7.52635e-10
3843.2,1.43272e-07,7.55289e-10
3846.4,1.43415e-07,7.55983e-10
3849.6,1.43422e-07,7.56011e-10
3852.8,1.44063e-07,7.59396e-10
3856,1.4449e-07,7.61713e-10
3859.2,1.44549e-07,7.61972e-10
3862.4,1.44295e-07,7.60609e-10
3865.6,1.43936e-07,7.58808e-10
3868.8,1.43027e-07,7.5395e-10
3872,1.42689e-07,7.52156e-10
3875.2,1.43264e-07,7.55172e-10
3878.4,1.44515e-07,7.61827e-10
3881.6,1.44086e-07,7.59529e-10
3884.8,1.43388e-07,7.5587e-10
3888,1.43106e-07,7.54366e-10
3891.2,1.42911e-07,7.53278e-10
3894.4,1.42308e-07,7.50113e-10
3897.6,1.42455e-07,7.50989e-10
3900.8,1.42848e-07,7.53118e-10
3904,1.43037e-07,7.54089e-10
3907.2,1.42361e-07,7.50446e-10
3910.4,1.4376e-07,7.57924e-10
3913.6,1.44004e-07,7.59149e-10
3916.8,1.43679e-07,7.57458e-10
3920,1.43618e-07,7.57085e-10
3923.2,1.44664e-07,7.6258e-10
3926.4,1.43993e-07,7.58992e-10
3929.6,1.42564e-07,7.5155e-10
3932.8,1.42928e-07,7.53359e-10
3936,1.44122e-07,7.5969e-10
3939.2,1.43809e-07,7.58202e-10
3942.4,1.43461e-07,7.5624e-10
3945.6,1.42509e-07,7.51337e-10
3948.8,1.4367e-07,7.57378e-10
3952,1.44046e-07,7.59383e-10
3955.2,1.4376e-07,7.57844e-10
3958.4,1.42939e-07,7.53448e-10
3961.6,1.41558e-07,7.46137e-10
3964.8,1.42461e-07,7.50951e-10
3968,1.43837e-07,7.58235e-10
3971.2,1.44084e-07,7.59527e-10
3974.4,1.4328e-07,7.5522e-10
3977.6,1.42843e-07,7.52984e-10
3980.8,1.43455e-07,7.5624e-10
3984,1.44754e-07,7.63003e-10
3987.2,1.44972e-07,7.64208e-10
3990.4,1.44613e-07,7.62262e-10
3993.6,1.44112e-07,7.5967e-10
3996.8,1.42911e-07,7.53281e-10
4000,1.43729e-07,7.57615e-10
4003.2,1.43561e-07,7.56694e-10
4006.4,1.437e-07,7.57481e-10
4009.6,1.43672e-07,7.57276e-10
4012.8,1.43808e-07,7.5801e-10
4016,1.43503e-07,7.56453e-10
4019.2,1.43632e-07,7.57187e-10
4022.4,1.43682e-07,7.57461e-10
4025.6,1.43578e-07,7.56943e-10
4028.8,1.42672e-07,7.52071e-10
4032,1.42836e-07,7.52909e-10
4035.2,1.43616e-07,7.57007e-10
4038.4,1.4278e-07,7.52903e-10
4041.6,1.42964e-07,7.53721e-10
4044.8,1.43662e-07,7.57342e-10
4048,1.43463e-07,7.5621e-10
4051.2,1.42886e-07,7.53296e-10
4054.4,1.42001e-07,7.48573e-10
4057.6,1.42354e-07,7.50346e-10
4060.8,1.42662e-07,7.51995e-10
4064,1.43466e-07,7.56227e-10
4067.2,1.43456e-07,7.56301e-10
4070.4,1.42839e-07,7.53046e-10
4073.6,1.41564e-07,7.46208e-10
4076.8,1.42275e-07,7.49871e-10
4080,1.43343e-07,7.55537e-10
4083.2,1.42968e-07,7.5358e-10
4086.4,1.42413e-07,7.50623e-10
4089.6,1.43717e-07,7.57528e-10
4092.8,1.43596e-07,7.56885e-10
4096,1.43139e-07,7.545e-10
4099.2,1.4354e-07,7.56619e-10
4102.4,1.44256e-07,7.60488e-10
4105.6,1.432e-07,7.54956e-10
4108.8,1.43912e-07,7.58637e-10
4112,1.4274e-07,7.52531e-10
4115.2,1.42171e-07,7.49595e-10
4118.4,1.43418e-07,7.56104e-10
4121.6,1.43064e-07,7.54214e-10
4124.8,1.4168e-07,7.46791e-10
4128,1.42816e-07,7.52751e-10
4131.2,1.43523e-07,7.5652e-10
4134.4,1.42461e-07,7.50883e-10
4137.6,1.4221e-07,7.49658e-10
4140.8,1.43008e-07,7.53838e-10
4144,1.42558e-07,7.5143e-10
4147.2,1.43577e-07,7.56904e-10
4150.4,1.43895e-07,7.5849e-10
4153.6,1.43018e-07,7.53854e-10
4156.8,1.42825e-07,7.52836e-10
4160,1.44155e-07,7.59834e-10
4163.2,1.44285e-07,7.60512e-10
4166.4,1.44063e-07,7.59309e-10
4169.6,1.44562e-07,7.62041e-10
4172.8,1.44174e-07,7.59953e-10
4176,1.43038e-07,7.53953e-10
4179.2,1.42295e-07,7.50103e-10
4182.4,1.42623e-07,7.51833e-10
4185.6,1.44157e-07,7.59981e-10
4188.8,1.43617e-07,7.57083e-10
4192,1.42657e-07,7.5203e-10
4195.2,1.43747e-07,7.57664e-10
4198.4,1.44512e-07,7.61739e-10
4201.6,1.44263e-07,7.6048e-10
4204.8,1.44384e-07,7.61115e-10
4208,1.43525e-07,7.56502e-10
4211.2,1.43566e-07,7.5682e-10
4214.4,1.42983e-07,7.53818e-10
4217.6,1.4399e-07,7.59058e-10
4220.8,1.43705e-07,7.57522e-10
4224,1.42897e-07,7.53226e-10
4227.2,1.43245e-07,7.55052e-10
4230.4,1.43037e-07,7.53969e-10
4233.6,1.43466e-07,7.5628e-10
4236.8,1.43513e-07,7.56484e-10
4240,1.43757e-07,7.57817e-10
4243.2,1.4362e-07,7.57172e-10
4246.4,1.42952e-07,7.53694e-10
4249.6,1.43405e-07,7.56052e-10
4252.8,1.44857e-07,7.63515e-10
4256,1.44399e-07,7.61147e-10
4259.2,1.4297e-07,7.53609e-10
4262.4,1.44577e-07,7.62124e-10
4265.6,1.44312e-07,7.60774e-10
4268.8,1.42813e-07,7.52802e-10
4272,1.43103e-07,7.54454e-10
4275.2,1.42492e-07,7.5125e-10
4278.4,1.42728e-07,7.5247e-10
4281.6,1.43372e-07,7.55887e-10
4284.8,1.44276e-07,7.60534e-10
4288,1.43108e-07,7.54499e-10
4291.2,1.42877e-07,7.53198e-10
4294.4,1.43474e-07,7.56245e-10
4297.6,1.41932e-07,7.48111e-10
4300.8,1.43018e-07,7.53915e-10
4304,1.44175e-07,7.59957e-10
4307.2,1.44327e-07,7.60837e-10
4310.4,1.44459e-07,7.61452e-10
4313.6,1.44106e-07,7.5956e-10
4316.8,1.43615e-07,7.56995e-10
4320,1.43128e-07,7.54473e-10
4323.2,1.42933e-07,7.53458e-10
4326.4,1.43524e-07,7.56486e-10
4329.6,1.43392e-07,7.55901e-10
4332.8,1.4367e-07,7.57377e-10
4336,1.43837e-07,7.58232e-10
4339.2,1.43907e-07,7.58594e-10
4342.4,1.44484e-07,7.61646e-10
4345.6,1.42628e-07,7.51819e-10
4348.8,1.42705e-07,7.52258e-10
4352,1.42197e-07,7.49601e-10
4355.2,1.42404e-07,7.50626e-10
4358.4,1.42697e-07,7.52166e-10
4361.6,1.41552e-07,7.46182e-10
4364.8,1.42043e-07,7.48717e-10
4368,1.43315e-07,7.55463e-10
4371.2,1.43529e-07,7.56505e-10
4374.4,1.42512e-07,7.51173e-10
4377.6,1.42967e-07,7.53641e-10
4380.8,1.44057e-07,7.59514e-10
4384,1.43729e-07,7.5769e-10
4387.2,1.4316e-07,7.5461e-10
4390.4,1.42942e-07,7.53418e-10
4393.6,1.42997e-07,7.53752e-10
4396.8,1.42682e-07,7.52155e-10
4400,1.42602e-07,7.51667e-10
